skuId,skuName,category,supplier,unitCost,unitPrice,currentStock,reorderPoint,reorderQty,leadTimeDays,dailySales30dAvg,dailySales90dAvg,lastSaleDate,lastReorderDate,stockoutDaysLast90d,seasonalIndex,marginPct
SKU-010451,Suco Plus 600ml,BEVERAGES,GlobalSupply,34.66,51.76,24,18,266,3,5.07,4.75,2026-03-25,2026-02-16,0,1.23,33.0
SKU-010452,Energético Vita 2L,BEVERAGES,Comercial Vitória,22.74,56.88,43,189,1457,5,30.95,30.71,2026-03-31,2026-01-30,0,0.82,60.0
SKU-010456,Refrigerante Sul 350ml,BEVERAGES,GlobalSupply,13.45,20.70,89,75,463,7,7.95,7.36,2026-03-26,2026-01-27,0,1.25,35.0
SKU-010461,Refrigerante Vivace 350ml,BEVERAGES,Stock Direct,36.99,49.82,320,180,2020,5,40.68,25.75,2026-03-28,2026-03-20,0,1.01,25.8
SKU-010468,Energético Sul 350ml,BEVERAGES,PrimeFood Distribuidora,28.25,37.57,88,48,149,7,5.35,5.52,2026-03-24,2025-10-15,0,1.14,24.8
SKU-010473,Cerveja Plus 2L,BEVERAGES,VivaMais Distribuição,17.34,38.99,273,132,375,14,7.89,7.78,2026-03-28,2025-11-25,0,1.14,55.5
SKU-010490,Refrigerante PrimaCare 1L,BEVERAGES,GlobalSupply,46.61,70.76,35,16,255,3,4.70,5.49,2026-03-30,2025-12-30,0,1.01,34.1
SKU-010527,Cerveja Mini 350ml,BEVERAGES,Casa & Lar Atacado,25.03,45.94,342,192,684,10,13.39,11.79,2026-03-29,2026-02-13,0,1.17,45.5
SKU-010530,Suco Vivace 1L,BEVERAGES,TopParts Brasil,40.46,91.80,61,60,76,14,3.00,3.23,2026-03-26,2025-12-11,0,0.92,55.9
SKU-010534,Refrigerante Original 600ml,BEVERAGES,Comercial Vitória,37.19,53.40,11,6,53,3,1.54,1.39,2026-03-31,2026-03-19,0,0.89,30.4
SKU-010563,Energético Gold 350ml,BEVERAGES,PrimeFood Distribuidora,10.51,13.50,45,44,76,30,1.34,1.31,2026-03-26,2025-12-03,0,1.01,22.1
SKU-010567,Cerveja Mini 600ml,BEVERAGES,Atacadão Nordeste,45.43,69.12,8,7,24,7,0.94,1.06,2026-03-24,2025-12-28,0,1.05,34.3
SKU-010569,Refrigerante Original 1L,BEVERAGES,Casa & Lar Atacado,48.98,85.61,140,1,1,10,0.00,0.04,2026-02-26,2026-02-23,0,1.19,42.8
SKU-010572,Suco Nordeste 600ml,BEVERAGES,Ponto Forte Atacadista,36.11,67.97,44,29,32,14,1.44,1.24,2026-03-30,2025-10-04,0,0.72,46.9
SKU-010577,Energético Eco 350ml,BEVERAGES,Ponto Forte Atacadista,18.31,43.50,120,1,1,7,0.00,0.12,2026-01-16,2025-11-01,0,0.90,57.9
SKU-010578,Água Nordeste 350ml,BEVERAGES,Stock Direct,25.95,34.09,8,7,36,5,1.07,1.29,2026-03-25,2026-02-16,0,1.14,23.9
SKU-010584,Energético Original 2L,BEVERAGES,Distribuidora Central,30.55,42.90,52,34,121,5,5.07,4.24,2026-03-24,2026-03-22,0,1.08,28.8
SKU-010586,Energético Pro 350ml,BEVERAGES,TopParts Brasil,9.49,12.44,100,50,125,14,2.76,2.61,2026-03-27,2026-02-02,0,0.88,23.7
SKU-010590,Refrigerante Maxi 600ml,BEVERAGES,Stock Direct,40.71,59.65,48,40,102,7,3.91,4.32,2026-03-31,2025-11-12,0,0.88,31.7
SKU-010591,Energético PrimaCare 1L,BEVERAGES,MaxiSuprimentos,30.11,38.08,99,98,221,7,10.21,9.73,2026-03-28,2026-03-05,0,0.95,20.9
SKU-010597,Suco Premium 2L,BEVERAGES,Comercial Vitória,22.82,33.90,95,94,191,14,5.16,4.45,2026-03-30,2026-01-01,0,1.02,32.7
SKU-010613,Refrigerante Master 1L,BEVERAGES,Distribuidora Central,10.79,15.74,176,98,229,10,6.58,6.13,2026-03-25,2026-03-06,0,0.75,31.5
SKU-010616,Suco Vita 350ml,BEVERAGES,Stock Direct,8.67,15.72,179,1,1,10,0.00,0.24,2026-02-27,,0,0.76,44.8
SKU-010617,Refrigerante Aurora 600ml,BEVERAGES,VivaMais Distribuição,38.54,61.82,217,177,595,14,10.76,11.44,2026-03-24,2026-02-24,0,1.04,37.7
SKU-010621,Água Vivace 2L,BEVERAGES,Indústria Reunidas,36.48,49.69,68,45,53,21,1.89,1.54,2026-03-31,2025-11-11,0,1.23,26.6
SKU-010658,Refrigerante Original 600ml,BEVERAGES,TopParts Brasil,38.80,55.08,37,36,58,10,2.44,2.26,2026-03-24,2026-02-27,0,0.83,29.6
SKU-010670,Água Vita 350ml,BEVERAGES,VivaMais Distribuição,11.39,24.99,181,80,373,7,8.99,8.71,2026-03-27,2026-01-28,0,1.04,54.4
SKU-010692,Cerveja Maxi 1L,BEVERAGES,Casa & Lar Atacado,25.84,42.32,77,285,1230,10,21.69,22.11,2026-03-26,2025-11-16,16,1.09,38.9
SKU-010703,Água Nordeste 350ml,BEVERAGES,Ponto Forte Atacadista,34.88,94.76,330,216,401,21,7.52,9.14,2026-03-24,2026-01-30,0,1.00,63.2
SKU-010707,Suco Nordeste 2L,BEVERAGES,Indústria Reunidas,39.17,86.76,137,1,1,30,0.00,0.13,2026-02-06,2026-02-13,0,1.17,54.9
SKU-010712,Refrigerante Pro 1L,BEVERAGES,Stock Direct,35.65,44.54,71,70,112,21,2.91,2.86,2026-03-24,2025-12-20,0,1.11,20.0
SKU-010728,Suco Master 600ml,BEVERAGES,VivaMais Distribuição,15.72,29.10,30,14,27,14,0.84,0.78,2026-03-28,2026-03-11,5,0.79,46.0
SKU-010753,Suco Sul 2L,BEVERAGES,PrimeFood Distribuidora,41.66,100.83,30,14,60,10,1.10,0.88,2026-03-28,2026-01-30,0,1.11,58.7
SKU-010758,Suco Nordeste 2L,BEVERAGES,Distribuidora Central,36.71,46.75,59,328,440,14,16.47,18.52,2026-03-27,2026-03-11,0,1.23,21.5
SKU-010761,Energético Mini 2L,BEVERAGES,MaxiSuprimentos,22.41,46.14,225,176,526,10,11.99,10.03,2026-03-25,2025-11-10,0,1.17,51.4
SKU-010772,Energético Eco 350ml,BEVERAGES,Casa & Lar Atacado,20.19,28.20,8,4,38,3,0.99,0.96,2026-03-24,2025-10-06,0,1.22,28.4
SKU-010788,Água Aurora 1L,BEVERAGES,Aliança Comércio,12.90,34.00,147,103,546,7,12.64,10.36,2026-03-25,2026-01-04,0,0.84,62.1
SKU-010791,Cerveja Plus 2L,BEVERAGES,Indústria Reunidas,49.31,84.66,12,5,18,7,0.74,0.67,2026-03-31,2025-11-17,0,0.89,41.8
SKU-010800,Suco TopMark 2L,BEVERAGES,Atacadão Nordeste,10.69,13.07,68,56,223,10,3.83,4.27,2026-03-25,2025-12-16,0,0.86,18.2
SKU-010807,Energético PrimaCare 1L,BEVERAGES,TopParts Brasil,34.25,60.67,68,1,1,21,0.00,0.03,2025-11-18,2025-11-24,0,0.77,43.5
SKU-010820,Refrigerante Gold 1L,BEVERAGES,Stock Direct,35.30,62.41,19,12,43,10,0.88,1.04,2026-03-26,2025-10-08,0,0.85,43.4
SKU-010835,Refrigerante PrimaCare 1L,BEVERAGES,Atacadão Nordeste,7.61,12.12,67,47,47,21,1.80,1.49,2026-03-27,2026-03-18,0,0.98,37.2
SKU-010837,Suco Silver 350ml,BEVERAGES,Distribuidora Central,39.03,52.98,125,124,376,5,17.60,18.74,2026-03-24,2026-03-12,20,0.87,26.3
SKU-010842,Água Fresh 2L,BEVERAGES,Stock Direct,35.28,44.08,135,1,1,7,0.00,0.16,2026-02-01,,0,0.83,20.0
SKU-010856,Cerveja Maxi 2L,BEVERAGES,Atacadão Nordeste,46.54,125.32,924,407,1072,10,32.07,31.44,2026-03-30,2026-02-06,0,1.22,62.9
SKU-010865,Cerveja Vivace 1L,BEVERAGES,PrimeFood Distribuidora,45.14,63.39,533,255,524,21,9.84,9.09,2026-03-24,2025-12-27,1,0.88,28.8
SKU-010872,Água Mini 2L,BEVERAGES,PrimeFood Distribuidora,26.44,59.08,18,16,44,7,1.59,1.82,2026-03-27,2025-11-06,0,0.88,55.2
SKU-010876,Suco Original 1L,BEVERAGES,Casa & Lar Atacado,40.28,72.21,24,15,103,5,2.22,2.77,2026-03-27,2025-11-11,0,0.90,44.2
SKU-010877,Cerveja Nordeste 350ml,BEVERAGES,Casa & Lar Atacado,31.27,66.64,117,80,466,7,8.76,10.51,2026-03-29,2026-01-29,0,0.94,53.1
SKU-010879,Energético Nordeste 600ml,BEVERAGES,TopParts Brasil,17.88,48.87,27,26,146,5,4.56,3.73,2026-03-30,2026-01-18,0,0.99,63.4
SKU-010880,Suco Vivace 2L,BEVERAGES,Casa & Lar Atacado,39.92,65.52,20,19,177,5,3.19,2.52,2026-03-27,2025-12-12,2,1.09,39.1
SKU-010881,Suco Premium 2L,BEVERAGES,Indústria Reunidas,47.94,61.96,125,97,497,7,11.83,9.61,2026-03-27,2026-01-20,0,0.90,22.6
SKU-010882,Energético Original 1L,BEVERAGES,PrimeFood Distribuidora,2.96,3.65,86,55,75,30,1.52,1.67,2026-03-25,2025-11-11,0,1.24,18.8
SKU-010900,Água Fresh 350ml,BEVERAGES,MaxiSuprimentos,21.86,51.74,99,1,1,10,0.00,0.26,2025-08-31,2026-01-05,0,0.89,57.7
SKU-010913,Cerveja Fresh 2L,BEVERAGES,Stock Direct,15.73,24.13,13,12,50,5,1.68,2.07,2026-03-27,2025-11-15,0,0.75,34.8
SKU-010918,Refrigerante Aurora 1L,BEVERAGES,Stock Direct,36.01,52.10,134,112,332,14,5.56,5.44,2026-03-29,2025-12-06,0,1.06,30.9
SKU-010928,Suco Aurora 1L,BEVERAGES,TopParts Brasil,17.30,35.59,44,23,51,14,1.32,1.10,2026-03-31,2026-01-27,0,1.09,51.4
SKU-010932,Cerveja Original 600ml,BEVERAGES,Comercial Vitória,46.07,85.78,199,198,198,30,4.60,4.27,2026-03-29,2026-01-03,0,1.10,46.3
SKU-010939,Suco Eco 600ml,BEVERAGES,Stock Direct,13.76,23.29,56,50,613,3,13.37,5.94,2026-03-26,2026-01-13,0,1.55,40.9
SKU-010953,Água TopMark 1L,BEVERAGES,Casa & Lar Atacado,2.38,6.73,901,573,787,14,34.48,34.17,2026-03-26,2026-02-18,0,0.97,64.6
SKU-010955,Refrigerante Plus 2L,BEVERAGES,VivaMais Distribuição,7.91,21.81,84,166,701,7,21.03,18.03,2026-03-28,2026-01-10,0,0.82,63.7
SKU-010960,Cerveja Mini 1L,BEVERAGES,Aliança Comércio,31.41,53.08,43,28,82,14,1.68,1.65,2026-03-25,2025-12-13,0,1.20,40.8
SKU-010986,Refrigerante Mini 1L,BEVERAGES,GlobalSupply,34.88,54.52,142,1,1,21,0.00,0.16,2025-10-14,,0,1.09,36.0
SKU-010992,Energético Pro 1L,BEVERAGES,Indústria Reunidas,19.22,24.45,177,300,900,14,16.38,5.52,2026-03-29,2025-12-15,0,1.87,21.4
SKU-011005,Energético Vivace 1L,BEVERAGES,Ponto Forte Atacadista,13.62,28.00,20,15,94,7,1.88,2.11,2026-03-26,2025-12-05,5,1.06,51.4
SKU-011009,Refrigerante Sul 2L,BEVERAGES,VivaMais Distribuição,38.87,50.28,39,33,154,7,3.22,2.87,2026-03-31,2026-02-27,0,1.01,22.7
SKU-011025,Energético Sul 1L,BEVERAGES,Ponto Forte Atacadista,10.66,14.99,335,177,782,10,14.49,7.55,2026-03-30,2025-11-18,0,1.59,28.9
SKU-011039,Suco Vivace 350ml,BEVERAGES,Distribuidora Central,44.29,59.91,654,302,333,21,12.92,10.46,2026-03-29,2026-02-11,0,0.88,26.1
SKU-011041,Cerveja Master 1L,BEVERAGES,Atacadão Nordeste,25.27,55.82,41,34,117,14,2.18,2.47,2026-03-29,2025-12-20,0,1.15,54.7
SKU-011044,Água Gold 600ml,BEVERAGES,VivaMais Distribuição,16.58,33.27,178,112,156,21,4.61,5.15,2026-03-30,2025-12-20,0,0.73,50.2
SKU-011049,Água Plus 1L,BEVERAGES,Atacadão Nordeste,18.60,45.28,52,21,108,7,2.62,2.40,2026-03-24,2025-10-09,0,0.74,58.9
SKU-011051,Energético Eco 1L,BEVERAGES,Stock Direct,14.55,20.01,14,10,58,5,1.77,1.79,2026-03-31,2025-12-25,0,1.15,27.3
SKU-011063,Cerveja Maxi 1L,BEVERAGES,GlobalSupply,26.91,67.00,113,54,249,10,4.59,5.23,2026-03-30,2025-11-12,0,1.23,59.8
SKU-011077,Cerveja Silver 1L,BEVERAGES,Casa & Lar Atacado,9.54,17.86,51,25,38,10,1.81,2.24,2026-03-24,2026-03-12,0,0.93,46.6
SKU-011081,Cerveja Eco 350ml,BEVERAGES,Atacadão Nordeste,33.20,43.44,241,240,2093,5,37.21,32.97,2026-03-27,2026-02-27,0,1.19,23.6
SKU-011084,Água Eco 2L,BEVERAGES,VivaMais Distribuição,28.80,41.82,38,24,297,3,6.10,6.76,2026-03-25,2026-02-01,1,1.24,31.1
SKU-011086,Água Vita 1L,BEVERAGES,Ponto Forte Atacadista,30.94,39.36,15,13,75,7,1.52,1.58,2026-03-29,2025-11-22,0,0.95,21.4
SKU-011089,Cerveja Sul 600ml,BEVERAGES,Stock Direct,16.56,22.72,18,17,70,5,2.67,2.62,2026-03-28,2025-10-18,0,0.85,27.1
SKU-011090,Energético Gold 350ml,BEVERAGES,PrimeFood Distribuidora,20.17,54.98,21,20,81,7,2.06,2.82,2026-03-25,2025-11-05,0,1.19,63.3
SKU-011091,Cerveja Aurora 2L,BEVERAGES,Atacadão Nordeste,3.62,10.12,195,97,656,7,11.87,9.57,2026-03-24,2025-10-25,0,0.85,64.2
SKU-011099,Cerveja Gold 600ml,BEVERAGES,Indústria Reunidas,17.91,32.68,29,14,94,5,2.30,2.70,2026-03-26,2025-10-28,0,1.23,45.2
SKU-011101,Cerveja PrimaCare 1L,BEVERAGES,GlobalSupply,29.93,37.55,200,1,1,10,0.00,0.06,2025-08-16,2025-12-21,0,1.14,20.3
SKU-011102,Energético Fresh 2L,BEVERAGES,TopParts Brasil,47.64,126.37,99,66,407,5,9.28,9.87,2026-03-29,2026-01-06,0,0.75,62.3
SKU-011110,Água Vita 2L,BEVERAGES,PrimeFood Distribuidora,21.37,28.76,34,24,35,30,0.65,0.73,2026-03-31,2025-12-19,0,0.92,25.7
SKU-011116,Suco TopMark 1L,BEVERAGES,GlobalSupply,33.81,58.23,165,91,159,10,7.49,7.59,2026-03-30,2026-01-18,0,1.09,41.9
SKU-011139,Energético Sul 1L,BEVERAGES,Comercial Vitória,29.90,55.33,219,267,945,7,46.99,27.39,2026-03-28,2026-03-04,20,1.01,46.0
SKU-011151,Suco Eco 350ml,BEVERAGES,Atacadão Nordeste,49.33,80.26,179,1,1,3,0.00,0.17,2026-02-17,2025-11-13,1,0.86,38.5
SKU-011153,Cerveja Premium 1L,BEVERAGES,Casa & Lar Atacado,48.85,123.36,25,16,43,10,1.40,1.90,2026-03-25,2026-02-03,0,1.22,60.4
SKU-011155,Energético Vivace 1L,BEVERAGES,Indústria Reunidas,44.26,78.54,14,7,27,5,1.19,1.20,2026-03-24,2025-10-20,0,1.25,43.6
SKU-011157,Cerveja Plus 1L,BEVERAGES,Aliança Comércio,17.06,21.78,226,133,335,14,7.00,6.88,2026-03-27,2025-11-07,0,0.86,21.7
SKU-011164,Água Plus 600ml,BEVERAGES,Comercial Vitória,40.56,61.83,268,267,468,14,13.93,10.99,2026-03-29,2026-03-17,0,0.93,34.4
SKU-011174,Água Master 350ml,BEVERAGES,Ponto Forte Atacadista,7.46,12.53,834,473,1416,10,37.32,31.62,2026-03-25,2026-02-11,8,0.91,40.5
SKU-011183,Água Eco 1L,BEVERAGES,Indústria Reunidas,8.01,17.04,63,171,811,7,16.39,6.53,2026-03-26,2026-03-14,0,1.85,53.0
SKU-011195,Suco Master 350ml,BEVERAGES,TopParts Brasil,41.81,62.32,55,26,95,10,1.86,2.09,2026-03-24,2025-12-12,1,0.72,32.9
SKU-011199,Suco Vita 2L,BEVERAGES,Aliança Comércio,44.20,66.26,126,125,492,7,14.51,5.66,2026-03-28,2026-01-04,8,1.33,33.3
SKU-011216,Energético Premium 2L,BEVERAGES,VivaMais Distribuição,6.07,10.48,32,16,147,5,2.72,3.11,2026-03-31,2025-11-06,0,0.72,42.1
SKU-011221,Energético Fresh 2L,BEVERAGES,PrimeFood Distribuidora,3.02,6.53,597,628,1955,21,46.19,25.15,2026-03-28,2025-12-13,0,1.00,53.8
SKU-011226,Suco Eco 600ml,BEVERAGES,Indústria Reunidas,33.69,48.60,118,117,117,30,2.77,2.67,2026-03-28,2026-02-23,0,1.02,30.7
SKU-011241,Suco PrimaCare 2L,BEVERAGES,VivaMais Distribuição,23.13,38.30,13,10,37,7,1.15,0.96,2026-03-28,2025-10-22,0,0.85,39.6
SKU-011245,Refrigerante Fresh 350ml,BEVERAGES,Ponto Forte Atacadista,2.94,3.79,39,36,129,5,4.90,4.70,2026-03-25,2025-10-13,0,1.11,22.5
SKU-011246,Energético Silver 2L,BEVERAGES,VivaMais Distribuição,43.49,69.13,16,15,108,5,2.67,2.19,2026-03-26,2025-10-21,0,1.06,37.1
SKU-011253,Cerveja Sul 600ml,BEVERAGES,Indústria Reunidas,44.78,57.70,618,340,1506,7,34.14,32.86,2026-03-27,2026-03-19,0,1.04,22.4
SKU-011259,Energético Aurora 1L,BEVERAGES,Casa & Lar Atacado,3.78,6.69,17,13,91,7,1.56,1.52,2026-03-27,2026-01-11,0,0.74,43.5
SKU-011269,Refrigerante Eco 1L,BEVERAGES,Ponto Forte Atacadista,45.56,68.57,93,1,1,5,0.00,0.25,2025-09-03,2026-01-08,0,1.22,33.6
SKU-011280,Suco Mini 350ml,BEVERAGES,Casa & Lar Atacado,20.84,36.29,65,1,1,21,0.00,0.19,2025-08-06,2026-03-07,0,0.71,42.6
SKU-011281,Água Maxi 2L,BEVERAGES,MaxiSuprimentos,14.23,17.62,58,220,1261,5,31.35,27.03,2026-03-29,2025-11-22,0,1.05,19.2
SKU-011285,Água Aurora 2L,BEVERAGES,PrimeFood Distribuidora,4.07,9.66,88,87,692,5,12.57,11.46,2026-03-27,2025-11-07,0,0.77,57.9
SKU-011292,Cerveja Silver 1L,BEVERAGES,Casa & Lar Atacado,49.51,85.26,225,110,302,7,12.31,10.93,2026-03-25,2026-02-18,0,0.78,41.9
SKU-011293,Suco Fresh 2L,BEVERAGES,GlobalSupply,24.35,34.66,178,107,228,21,3.99,3.15,2026-03-28,2025-12-17,0,0.88,29.7
SKU-011309,Refrigerante Original 1L,BEVERAGES,GlobalSupply,13.64,16.90,20,303,634,21,12.67,10.92,2026-03-25,2025-12-15,7,0.92,19.3
SKU-011310,Energético Nordeste 2L,BEVERAGES,MaxiSuprimentos,38.81,104.78,6,103,1595,3,29.73,31.68,2026-03-27,2026-02-15,0,0.88,63.0
SKU-011317,Energético PrimaCare 2L,BEVERAGES,Indústria Reunidas,37.90,87.57,95,1,1,5,0.00,0.28,2025-12-07,,0,1.06,56.7
SKU-011322,Suco Master 600ml,BEVERAGES,PrimeFood Distribuidora,6.39,8.15,98,45,120,7,5.05,4.92,2026-03-31,2025-10-12,0,0.78,21.6
SKU-011329,Refrigerante Sul 1L,BEVERAGES,Comercial Vitória,14.70,26.57,154,441,1000,10,37.65,31.54,2026-03-29,2026-03-22,0,0.85,44.7
SKU-011330,Água Eco 350ml,BEVERAGES,Atacadão Nordeste,39.02,50.44,101,47,106,14,2.67,2.08,2026-03-31,2025-11-13,0,1.03,22.6
SKU-011333,Energético Vivace 2L,BEVERAGES,Stock Direct,23.53,29.40,299,198,630,10,13.85,11.55,2026-03-29,2026-02-17,1,0.96,20.0
SKU-011347,Cerveja Maxi 1L,BEVERAGES,TopParts Brasil,5.24,9.14,101,83,152,10,5.84,7.10,2026-03-31,2025-10-20,0,1.05,42.7
SKU-011349,Refrigerante Maxi 1L,BEVERAGES,Distribuidora Central,3.67,4.65,204,77,499,7,10.03,11.31,2026-03-24,2026-01-29,0,1.08,21.1
SKU-011353,Refrigerante Gold 350ml,BEVERAGES,TopParts Brasil,40.79,56.17,67,60,315,7,6.78,2.37,2026-03-28,2025-11-27,0,1.61,27.4
SKU-011371,Refrigerante Maxi 2L,BEVERAGES,Stock Direct,12.99,23.13,17,7,23,14,0.44,0.52,2026-03-30,2025-11-17,0,0.85,43.8
SKU-011374,Água Gold 1L,BEVERAGES,Aliança Comércio,44.28,110.36,215,85,190,14,5.21,4.48,2026-03-27,2025-11-21,1,0.99,59.9
SKU-011398,Suco Premium 1L,BEVERAGES,MaxiSuprimentos,47.72,66.24,112,1,1,7,0.00,0.01,2025-11-20,,0,1.08,28.0
SKU-011402,Refrigerante Eco 2L,BEVERAGES,Indústria Reunidas,20.38,43.66,554,459,548,14,24.48,23.51,2026-03-30,2025-10-04,0,1.08,53.3
SKU-011419,Água Silver 600ml,BEVERAGES,GlobalSupply,7.23,10.71,69,38,88,10,2.65,2.06,2026-03-28,2025-11-08,0,1.15,32.5
SKU-011427,Suco Master 2L,BEVERAGES,MaxiSuprimentos,36.28,103.30,46,26,85,14,1.73,1.83,2026-03-26,2025-12-26,0,0.79,64.9
SKU-011450,Energético TopMark 600ml,BEVERAGES,Casa & Lar Atacado,46.96,94.15,79,1,1,14,0.00,0.07,2025-09-17,2025-11-29,0,0.87,50.1
SKU-011454,Energético TopMark 1L,BEVERAGES,Aliança Comércio,13.91,25.05,519,257,340,30,6.73,6.35,2026-03-31,2025-10-22,0,0.90,44.5
SKU-011472,Cerveja Nordeste 1L,BEVERAGES,PrimeFood Distribuidora,45.32,66.67,10,6,24,5,1.11,1.43,2026-03-27,2026-01-14,0,1.13,32.0
SKU-011484,Água Pro 1L,BEVERAGES,Distribuidora Central,46.72,84.70,196,87,701,5,13.33,10.70,2026-03-27,2026-03-20,0,0.96,44.8
SKU-011499,Água Master 350ml,BEVERAGES,MaxiSuprimentos,45.12,64.25,14,6,71,3,1.79,1.59,2026-03-24,2025-11-30,0,1.08,29.8
SKU-011502,Água Sul 600ml,BEVERAGES,Aliança Comércio,11.42,32.51,106,53,53,30,1.23,1.53,2026-03-24,2026-02-17,0,0.82,64.9
SKU-011512,Energético Nordeste 350ml,BEVERAGES,PrimeFood Distribuidora,17.32,22.10,12,62,244,5,8.71,9.67,2026-03-25,2025-12-26,0,0.76,21.6
SKU-011524,Suco Vivace 350ml,BEVERAGES,Indústria Reunidas,7.95,16.58,96,78,160,10,5.35,5.84,2026-03-24,2025-11-02,0,0.95,52.1
SKU-011538,Suco Mini 600ml,BEVERAGES,MaxiSuprimentos,21.23,39.18,172,89,347,7,10.29,3.98,2026-03-24,2026-02-11,0,1.70,45.8
SKU-011544,Cerveja Original 600ml,BEVERAGES,Aliança Comércio,26.19,35.57,1766,1242,1242,30,29.88,31.08,2026-03-31,2026-01-31,1,1.02,26.4
SKU-011553,Cerveja Gold 1L,BEVERAGES,MaxiSuprimentos,31.97,59.60,8,7,112,3,1.92,2.47,2026-03-27,2025-11-17,0,1.17,46.4
SKU-011575,Água Silver 350ml,BEVERAGES,Distribuidora Central,18.65,31.44,38,22,61,14,1.15,1.08,2026-03-29,2026-02-27,0,1.14,40.7
SKU-011583,Água Nordeste 350ml,BEVERAGES,GlobalSupply,33.89,57.83,69,68,91,14,4.17,4.87,2026-03-25,2025-10-05,0,0.83,41.4
SKU-011585,Água Fresh 1L,BEVERAGES,Atacadão Nordeste,2.09,2.58,94,1,1,5,0.00,0.00,2026-01-31,2026-02-21,5,0.90,19.1
SKU-011587,Energético Mini 350ml,BEVERAGES,Distribuidora Central,35.35,59.39,49,48,55,21,1.63,1.83,2026-03-27,2026-01-15,0,0.80,40.5
SKU-011599,Refrigerante Pro 600ml,BEVERAGES,PrimeFood Distribuidora,30.98,46.17,71,62,115,21,2.06,1.71,2026-03-29,2025-12-24,0,0.89,32.9
SKU-011602,Água Aurora 1L,BEVERAGES,Casa & Lar Atacado,34.12,55.97,60,40,142,14,2.44,2.23,2026-03-28,2026-01-25,0,1.08,39.0
SKU-011603,Suco Plus 1L,BEVERAGES,MaxiSuprimentos,46.78,65.64,132,59,226,7,7.49,5.87,2026-03-25,2025-12-30,0,1.12,28.7
SKU-011604,Suco Aurora 2L,BEVERAGES,Casa & Lar Atacado,27.67,43.29,25,39,321,5,7.01,3.82,2026-03-31,2025-10-27,2,1.73,36.1
SKU-011608,Energético Vivace 350ml,BEVERAGES,Ponto Forte Atacadista,27.66,69.05,156,78,184,10,6.41,5.85,2026-03-27,2025-10-10,1,1.01,59.9
SKU-011647,Refrigerante TopMark 2L,BEVERAGES,VivaMais Distribuição,24.90,34.05,170,80,115,14,4.89,4.77,2026-03-24,2025-12-07,0,0.79,26.9
SKU-011650,Água Silver 1L,BEVERAGES,Ponto Forte Atacadista,22.78,32.15,103,58,168,7,6.87,5.30,2026-03-27,2025-11-25,0,1.16,29.2
SKU-011655,Cerveja Maxi 1L,BEVERAGES,VivaMais Distribuição,43.37,53.67,101,43,295,5,6.83,6.39,2026-03-30,2025-11-09,1,1.12,19.2
SKU-011663,Energético Plus 2L,BEVERAGES,Aliança Comércio,31.34,59.31,68,32,79,10,2.78,2.54,2026-03-26,2025-10-05,0,1.02,47.2
SKU-011669,Água Premium 1L,BEVERAGES,MaxiSuprimentos,5.44,8.95,3,2,11,5,0.47,0.65,2026-03-29,2026-01-24,0,1.19,39.2
SKU-011675,Água TopMark 1L,BEVERAGES,TopParts Brasil,32.03,81.26,120,261,934,14,16.12,6.00,2026-03-30,2025-11-23,2,1.42,60.6
SKU-011692,Refrigerante Plus 600ml,BEVERAGES,Comercial Vitória,3.00,4.78,31,25,153,7,2.58,2.46,2026-03-27,2025-10-04,0,1.15,37.2
SKU-011699,Energético Mini 600ml,BEVERAGES,Aliança Comércio,11.97,23.61,398,262,262,21,11.11,10.10,2026-03-27,2025-10-07,0,0.79,49.3
SKU-011703,Cerveja TopMark 1L,BEVERAGES,Ponto Forte Atacadista,3.11,4.18,61,116,849,5,18.67,15.72,2026-03-24,2026-03-16,0,1.12,25.5
SKU-011717,Suco Sul 2L,BEVERAGES,Aliança Comércio,45.48,103.71,401,244,1795,7,48.52,26.04,2026-03-30,2025-10-22,0,0.72,56.1
SKU-011723,Refrigerante Sul 1L,BEVERAGES,GlobalSupply,45.88,71.55,119,396,681,10,32.49,28.71,2026-03-26,2026-01-18,1,1.22,35.9
SKU-011726,Suco Silver 1L,BEVERAGES,Casa & Lar Atacado,30.37,49.72,756,441,700,14,22.04,23.96,2026-03-24,2026-03-24,0,1.18,38.9
SKU-011755,Água Plus 350ml,BEVERAGES,Indústria Reunidas,27.68,36.42,140,61,385,7,7.06,6.38,2026-03-24,2025-12-09,0,0.92,24.0
SKU-011761,Energético PrimaCare 600ml,BEVERAGES,Atacadão Nordeste,41.45,60.09,90,1,1,7,0.00,0.07,2025-10-20,2025-10-13,0,0.89,31.0
SKU-011763,Energético Fresh 600ml,BEVERAGES,GlobalSupply,4.29,5.41,460,271,271,30,8.22,7.57,2026-03-31,2026-01-14,0,1.14,20.7
SKU-011775,Refrigerante Plus 1L,BEVERAGES,Indústria Reunidas,19.72,30.54,9,3,33,5,0.71,0.67,2026-03-25,2025-10-22,0,1.22,35.4
SKU-011783,Água Sul 350ml,BEVERAGES,MaxiSuprimentos,30.61,45.06,26,24,86,7,2.38,1.88,2026-03-24,2026-02-21,0,0.79,32.1
SKU-011785,Água TopMark 350ml,BEVERAGES,Stock Direct,12.27,25.25,37,139,1316,3,35.02,32.18,2026-03-29,2025-11-18,0,0.90,51.4
SKU-011802,Suco TopMark 1L,BEVERAGES,Stock Direct,8.31,23.21,23,10,31,10,0.87,0.67,2026-03-30,2026-02-10,1,0.83,64.2
